AgileMetricsID,Datekey,TeamID,SprintID,BacklogItemID,SPCommitted,SPCompleted,FTEquivalents,SprintDurationInBizDays,SPCmpltVsCommitInPercent,BacklogReadiness,BatchId,CreatedDate,ProjectID
38594,20141218,7,192,B-43019,8,8,3,19,1,1,174,32:04.3,CARS 2014 Release Plan
38595,20141218,7,192,B-43045,8,8,3,19,1,1,174,32:04.3,CARS 2014 Release Plan
38596,20141218,7,192,B-43065,3,3,3,19,1,1,174,32:04.3,CARS 2014 Release Plan
38597,20141218,7,192,B-43086,8,8,3,19,1,1,174,32:04.3,CARS 2014 Release Plan
38598,20141218,7,192,B-43119,5,5,3,19,1,1,174,32:04.3,CARS 2014 Release Plan
38599,20141218,7,192,B-43139,13,13,3,19,1,1,174,32:04.3,CARS 2014 Release Plan
38600,20141218,7,192,B-43160,3,3,3,19,1,1,174,32:04.3,CARS 2014 Release Plan
38671,20141204,12,188,B-38620,2,2,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38672,20141204,12,188,B-39266,5,5,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38673,20141204,12,188,B-39741,3,3,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38674,20141204,12,188,B-40235,4,4,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38675,20141204,12,188,B-40336,5,5,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38676,20141204,12,188,B-40630,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38677,20141204,12,188,B-40712,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38678,20141204,12,188,B-41258,5,5,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38679,20141204,12,188,B-41472,3,3,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38680,20141204,12,188,B-41473,3,3,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38681,20141204,12,188,B-41585,5,5,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38682,20141204,12,188,B-41791,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38683,20141204,12,188,B-41988,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38684,20141204,12,188,B-42009,12,12,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38685,20141204,12,188,B-42090,3,3,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38686,20141204,12,188,B-42093,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38687,20141204,12,188,B-42094,2,2,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38688,20141204,12,188,B-42097,5,5,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38689,20141204,12,188,B-42098,12,12,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38690,20141204,12,188,B-42100,3,3,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38691,20141204,12,188,B-42108,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38692,20141204,12,188,B-42120,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38693,20141204,12,188,B-42170,3,3,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38694,20141204,12,188,B-42239,2,2,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38695,20141204,12,188,B-42270,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38696,20141204,12,188,B-42281,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38697,20141204,12,188,B-42294,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38698,20141204,12,188,B-42305,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38699,20141204,12,188,B-42320,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38700,20141204,12,188,B-42339,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38701,20141204,12,188,B-42351,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38702,20141204,12,188,B-42369,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38703,20141204,12,188,B-42376,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38704,20141204,12,188,B-42459,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38705,20141204,12,188,B-42463,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38706,20141204,12,188,B-42507,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38707,20141204,12,188,B-42537,3,3,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38708,20141204,12,188,B-42569,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38709,20141204,12,188,B-42571,2,2,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38710,20141204,12,188,B-42625,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38711,20141204,12,188,B-42646,2,2,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38712,20141204,12,188,B-42721,4,4,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38713,20141204,12,188,B-42727,1,1,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38714,20141204,12,188,B-42829,3,3,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38715,20141204,12,188,B-43055,5,5,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38716,20141204,12,188,B-43166,2,2,10.5,70,1,1,174,32:04.3,2014.12.04.Mtrc
38652,20141123,10,165,B-41882,13,13,1.7,34,1,1,174,32:04.3,Fusion Maint R14 - Year End Maint
38653,20141123,10,165,B-42041,13,13,1.7,34,1,1,174,32:04.3,Fusion Maint R14 - Year End Maint
38654,20141123,10,165,B-42122,5,5,1.7,34,1,1,174,32:04.3,Fusion Maint R14 - Year End Maint
38655,20141123,10,165,B-42183,20,20,1.7,34,1,1,174,32:04.3,Fusion Maint R14 - Year End Maint
38656,20141123,10,165,B-42184,13,13,1.7,34,1,1,174,32:04.3,Fusion Maint R14 - Year End Maint
38657,20141123,10,165,B-42185,13,13,1.7,34,1,1,174,32:04.3,Fusion Maint R14 - Year End Maint
38658,20141123,10,165,B-42189,8,8,1.7,34,1,1,174,32:04.3,Fusion Maint R14 - Year End Maint
38659,20141123,10,165,B-42402,3,3,1.7,34,1,1,174,32:04.3,Fusion Maint R14 - Year End Maint
38660,20141123,10,165,B-42416,5,5,1.7,34,1,1,174,32:04.3,Fusion Maint R14 - Year End Maint
38661,20141123,10,165,B-42460,5,5,1.7,34,1,1,174,32:04.3,Fusion Maint R14 - Year End Maint
38662,20141123,10,165,B-42520,13,13,1.7,34,1,1,174,32:04.3,Fusion Maint R14 - Year End Maint
38663,20141123,10,165,B-42566,2,2,1.7,34,1,1,174,32:04.3,Fusion Maint R14 - Year End Maint
38664,20141123,10,165,B-42588,3,3,1.7,34,1,1,174,32:04.3,Fusion Maint R14 - Year End Maint
38665,20141123,10,165,B-42624,5,5,1.7,34,1,1,174,32:04.3,Fusion Maint R14 - Year End Maint
38666,20141123,10,165,B-42717,5,0,1.7,34,0,1,174,32:04.3,Fusion Maint R14 - Year End Maint
38667,20141123,10,165,B-42879,5,5,1.7,34,1,1,174,32:04.3,Fusion Maint R14 - Year End Maint
38668,20141123,10,165,B-42969,10,10,1.7,34,1,1,174,32:04.3,Fusion Maint R14 - Year End Maint
38669,20141123,10,165,B-43057,5,5,1.7,34,1,1,174,32:04.3,Fusion Maint R14 - Year End Maint
38670,20141123,10,165,B-43059,5,5,1.7,34,1,1,174,32:04.3,Fusion Maint R14 - Year End Maint
37940,20141120,7,191,B-42307,20,20,3,24,1,1,170,19:41.5,CARS 2014 Release Plan
37941,20141120,7,191,B-42308,13,13,3,24,1,1,170,19:41.5,CARS 2014 Release Plan
37942,20141120,7,191,B-42310,8,8,3,24,1,1,170,19:41.5,CARS 2014 Release Plan
37943,20141120,7,191,B-42311,20,20,3,24,1,1,170,19:41.5,CARS 2014 Release Plan
37944,20141120,7,191,B-42312,13,13,3,24,1,1,170,19:41.5,CARS 2014 Release Plan
37945,20141120,7,191,B-42314,8,8,3,24,1,1,170,19:41.5,CARS 2014 Release Plan
37946,20141120,7,191,B-42315,20,20,3,24,1,1,170,19:41.5,CARS 2014 Release Plan
37947,20141120,7,191,B-42380,5,5,3,24,1,1,170,19:41.5,CARS 2014 Release Plan
37948,20141120,7,191,B-42390,8,8,3,24,1,1,170,19:41.5,CARS 2014 Release Plan
37949,20141120,7,191,B-42391,3,3,3,24,1,1,170,19:41.5,CARS 2014 Release Plan
37950,20141120,7,191,B-42393,13,13,3,24,1,1,170,19:41.5,CARS 2014 Release Plan
37951,20141120,7,191,B-42596,13,13,3,24,1,1,170,19:41.5,CARS 2014 Release Plan
37952,20141120,7,191,B-42696,13,13,3,24,1,1,170,19:41.5,CARS 2014 Release Plan
37953,20141120,7,191,B-42840,8,8,3,24,1,1,170,19:41.5,CARS 2014 Release Plan
37954,20141120,7,191,B-42841,13,13,3,24,1,1,170,19:41.5,CARS 2014 Release Plan
37955,20141120,7,191,B-43020,8,8,3,24,1,1,170,19:41.5,CARS 2014 Release Plan
37956,20141114,8,139,B-35276,1,1,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37957,20141114,8,139,B-41354,5,5,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37958,20141114,8,139,B-41480,5,5,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37959,20141114,8,139,B-41563,13,0,11,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37960,20141114,8,139,B-41702,2,2,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37961,20141114,8,139,B-41746,1,1,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37962,20141114,8,139,B-41836,5,5,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37963,20141114,8,139,B-41839,5,5,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37964,20141114,8,139,B-41993,8,8,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37965,20141114,8,139,B-42149,0.5,0.5,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37966,20141114,8,139,B-42325,5,5,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37967,20141114,8,139,B-42347,0.5,0.5,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37968,20141114,8,139,B-42361,0.5,0.5,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37969,20141114,8,139,B-42444,2,2,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37970,20141114,8,139,B-42445,5,5,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37971,20141114,8,139,B-42446,5,5,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37972,20141114,8,139,B-42448,3,3,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37973,20141114,8,139,B-42452,5,5,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37974,20141114,8,139,B-42480,3,3,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37975,20141114,8,139,B-42481,3,3,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37976,20141114,8,139,B-42482,0.5,0.5,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37977,20141114,8,139,B-42484,2,2,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37978,20141114,8,139,B-42492,0.5,0.5,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37979,20141114,8,139,B-42504,0.5,0.5,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37980,20141114,8,139,B-42985,0,0,11,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37981,20141114,9,139,B-41350,3,3,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37982,20141114,9,139,B-41368,1,1,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37983,20141114,9,139,B-41370,1,1,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37984,20141114,9,139,B-41398,3,3,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37985,20141114,9,139,B-41409,3,3,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37986,20141114,9,139,B-41557,8,8,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37987,20141114,9,139,B-41566,5,0,20.25,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37988,20141114,9,139,B-41572,2,0,20.25,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37989,20141114,9,139,B-41636,5,5,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37990,20141114,9,139,B-41637,5,5,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37991,20141114,9,139,B-41641,5,5,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37992,20141114,9,139,B-41842,8,8,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37993,20141114,9,139,B-41859,5,5,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37994,20141114,9,139,B-41983,5,0,20.25,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37995,20141114,9,139,B-42060,2,2,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37996,20141114,9,139,B-42073,2,2,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37997,20141114,9,139,B-42111,1,1,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37998,20141114,9,139,B-42112,5,0,20.25,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37999,20141114,9,139,B-42113,2,2,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38000,20141114,9,139,B-42114,2,2,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38001,20141114,9,139,B-42118,2,2,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38002,20141114,9,139,B-42233,2,2,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38003,20141114,9,139,B-42237,2,2,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38004,20141114,9,139,B-42260,3,3,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38005,20141114,9,139,B-42277,1,1,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38006,20141114,9,139,B-42278,1,1,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38007,20141114,9,139,B-42332,2,2,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38008,20141114,9,139,B-42350,5,5,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38009,20141114,9,139,B-42353,3,3,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38010,20141114,9,139,B-42354,5,0,20.25,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38011,20141114,9,139,B-42357,2,2,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38012,20141114,9,139,B-42358,5,5,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38013,20141114,9,139,B-42360,5,0,20.25,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38014,20141114,9,139,B-42426,3,3,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38015,20141114,9,139,B-42467,2,2,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38016,20141114,9,139,B-42512,2,2,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38017,20141114,9,139,B-42513,2,2,20.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38018,20141114,14,139,B-40540,3,0,13.75,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38019,20141114,14,139,B-40982,13,0,13.75,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38020,20141114,14,139,B-41381,5,0,13.75,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38021,20141114,14,139,B-41383,8,0,13.75,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38022,20141114,14,139,B-41384,8,0,13.75,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38023,20141114,14,139,B-41835,5,5,13.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38024,20141114,14,139,B-41841,0,2,13.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38025,20141114,14,139,B-41885,3,3,13.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38026,20141114,14,139,B-42214,0,0,13.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38027,20141114,14,139,B-42215,0,0,13.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38028,20141114,14,139,B-42432,1,1,13.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38029,20141114,14,139,B-42514,13,13,13.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38030,20141114,14,139,B-42516,13,13,13.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38031,20141114,14,139,B-42527,3,3,13.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38032,20141114,14,139,B-42529,5,0,13.75,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38033,20141114,14,139,B-42530,1,1,13.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38034,20141114,14,139,B-42531,3,3,13.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38035,20141114,14,139,B-42532,3,0,13.75,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38036,20141114,14,139,B-42534,3,3,13.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38037,20141114,14,139,B-42535,3,3,13.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38038,20141114,14,139,B-42540,0,2,13.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38039,20141114,14,139,B-42541,0,2,13.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38040,20141114,14,139,B-42555,2,2,13.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38041,20141114,14,139,B-42570,0,2,13.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38042,20141114,16,139,B-38386,1,0,12.75,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38043,20141114,16,139,B-40802,5,5,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38044,20141114,16,139,B-40820,3,3,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38045,20141114,16,139,B-41467,0.5,0,12.75,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38046,20141114,16,139,B-41688,0,0,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38047,20141114,16,139,B-41699,0,0,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38048,20141114,16,139,B-41705,0,0,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38049,20141114,16,139,B-41797,3,0,12.75,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38050,20141114,16,139,B-41864,0.5,0.5,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38051,20141114,16,139,B-41902,2,2,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38052,20141114,16,139,B-41903,2,2,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38053,20141114,16,139,B-41905,2,2,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38054,20141114,16,139,B-41910,5,0,12.75,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38055,20141114,16,139,B-41991,5,5,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38056,20141114,16,139,B-42027,3,0,12.75,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38057,20141114,16,139,B-42049,1,1,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38058,20141114,16,139,B-42176,1,1,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38059,20141114,16,139,B-42236,0.5,0,12.75,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38060,20141114,16,139,B-42340,3,3,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38061,20141114,16,139,B-42364,0.5,0.5,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38062,20141114,16,139,B-42366,0.5,0.5,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38063,20141114,16,139,B-42374,2,0,12.75,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38064,20141114,16,139,B-42377,8,8,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38065,20141114,16,139,B-42428,0.5,0,12.75,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38066,20141114,16,139,B-42472,1,1,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38067,20141114,16,139,B-42474,0.5,0.5,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38068,20141114,16,139,B-42475,3,0,12.75,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38069,20141114,16,139,B-42503,2,2,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38070,20141114,16,139,B-42510,2,2,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38071,20141114,16,139,B-42525,3,3,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38072,20141114,16,139,B-42528,2,2,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38073,20141114,16,139,B-42546,0.5,0.5,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38074,20141114,16,139,B-42554,0,5,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38075,20141114,16,139,B-42558,3,3,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38076,20141114,16,139,B-42560,2,2,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38077,20141114,16,139,B-42563,0.5,0.5,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38078,20141114,16,139,B-42564,0,0,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38079,20141114,16,139,B-42720,0,0,12.75,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38080,20141114,31,139,B-41790,3,3,10,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38081,20141114,31,139,B-41830,8,0,10,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38082,20141114,31,139,B-41968,46,46,10,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38083,20141114,31,139,B-41970,62,62,10,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38084,20141114,31,139,B-41990,1,1,10,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38085,20141114,31,139,B-42227,0.5,0.5,10,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38086,20141114,31,139,B-42321,0.5,0.5,10,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38087,20141114,31,139,B-42348,0.5,0.5,10,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38088,20141114,31,139,B-42365,3,3,10,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38089,20141114,31,139,B-42375,2,2,10,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38090,20141114,31,139,B-42379,1,1,10,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38091,20141114,31,139,B-42398,5,0,10,20,0,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38092,20141114,31,139,B-42813,3,3,10,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38093,20141114,34,139,B-40695,5,5,6.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38094,20141114,34,139,B-41822,13,13,6.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38095,20141114,34,139,B-42054,2,2,6.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38096,20141114,34,139,B-42287,2,2,6.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38097,20141114,34,139,B-42418,5,5,6.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38098,20141114,34,139,B-42435,5,5,6.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38099,20141114,34,139,B-42436,2,2,6.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38100,20141114,34,139,B-42437,2,2,6.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38101,20141114,34,139,B-42438,2,2,6.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38102,20141114,34,139,B-42439,2,2,6.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38103,20141114,34,139,B-42440,5,5,6.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38104,20141114,34,139,B-42442,20,20,6.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38105,20141114,34,139,B-42443,5,5,6.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38106,20141114,34,139,B-42511,2,2,6.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38107,20141114,34,139,B-42574,2,2,6.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
38108,20141114,34,139,B-42575,2,2,6.25,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37903,20141114,5,139,B-41612,2,2,5,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37904,20141114,5,139,B-41614,3,3,5,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
37905,20141114,5,139,B-42070,13,13,5,20,1,1,170,19:41.5,R1.15 - WySTAR Release (2/21/2015)
